50.000000000000092,0.011340764488342085,-24.131668446073895
56.026457876242894,0.011152716756126417,-23.144045525335049
62.779279643168259,0.011040112237305293,-22.160209348456092
70.346013328576646,0.011109139345118414,-21.182976168903274
78.824759050302248,0.011130244673792641,-20.203081563565227
88.325440850734921,0.010849050463903347,-19.224708240401476
98.971231824485272,0.011052517641381343,-18.250746202585407
110.90015101548786,0.010863285786770892,-17.279803632656051
124.26685278676364,0.010694092535014021,-16.313484835698453
139.24463186141782,0.010877502294812533,-15.35295588403109
156.02767002953283,0.01070391830399061,-14.397214128407194
174.8335536487586,0.010920905050848088,-13.450312357972843
195.90609457712011,0.010822699373755466,-12.514965185627226
219.51849111048509,0.01122962495279182,-11.591139246931668
245.97686990515933,0.010674005076430612,-10.680135142178042
275.62425480542919,0.010468940883139538,-9.7876278404110266
308.84501403054372,0.010490426029658696,-8.9172363284901071
346.06984337739738,0.010536072278529356,-8.0709980589695718
387.78135004443385,0.010057909637623489,-7.2547105599211514
434.52030946914016,0.010001280221451038,-6.4728299075563154
486.89267629689516,0.010218702356432829,-5.7314260482862647
545.57744037598206,0.010479307907698012,-5.0333332655053029
611.33542962906631,0.0097600606804082429,-4.3827530275468893
685.01917392735277,0.010348624756813907,-3.7847702197384789
767.58395784918991,0.0089652131865646991,-3.2408444844166793
860.10020561834699,0.0089366484028874163,-2.7534181560578852
963.7673587884816,0.0092461799015298787,-2.3199511643701802
1079.9294265932112,0.0083922944088049324,-1.9416040217588186
1210.0924105667928,0.0083074208824739336,-1.6140056418736033
1355.9438293396286,0.0086190694717473149,-1.3339135341267792
1519.3745967409589,0.0077522237436178087,-1.0967838860905648
1702.5035368508156,0.0075667877005627807,-0.89866570319042383
1907.7048538305316,0.007388492475082502,-0.73350023278294363
2137.6389126688009,0.0074574180623136477,-0.59704183826375423
2395.28672990512,0.0061371737199293723,-0.48521291906882641
2683.988621491053,0.0056909218836220755,-0.39417260347778216
3007.4875088456656,0.0046976403482471693,-0.31991026867749262
3369.9774445533567,0.0051107004002556144,-0.26051848536696109
3776.1579868231429,0.0037694362911386476,-0.21170128430367724
4231.295127655686,0.0039847162041237874,-0.1743327722721405
4741.2895646310526,0.0023384352717031143,-0.14330063017924516
5312.7532014374228,0.0026932817714151675,-0.11867952199749636
5953.0948689441611,0.0024546593928674088,-0.098682569487325705
6670.616378163535,-0.0019693815628266235,-0.083412211268425657
7474.6201503950897,-0.0092910122345796608,-0.070898075154962548
8375.5298199405188,-0.0095050161795211252,-0.060374712862826321
9385.0253729622473,0.0034985241832497906,-0.0534691901063249
10516.194574514779,-0.00016775744777110826,-0.047710821164241662
11783.702646948503,-0.0020119357285956346,-0.042095941171004056
13203.982399508632,0.0045683378444464507,-0.038775393289811846
14795.447274094411,0.0056533709571974814,-0.035943841821388385
16578.730069244433,0.0062004983592005864,-0.032716557326143987
18576.950437322455,0.0091771683769314542,-0.030551978146748895
20816.014622913928,0.010242338583494302,-0.029282051388692394
23324.951328438798,0.012957119247312802,-0.027589636052663701
26136.288061363786,0.014301865586211803,-0.026370765193972398
29286.472842226907,0.017387808541072403,-0.026227668503089656
32816.34674077508,0.018497703575709953,-0.024165267263034931
36771.67336648424,0.021975388088340687,-0.024854288326930991
41203.732178125712,0.027239507572744528,-0.022169408331124074
46169.983304435016,0.031167725977204082,-0.023017776749979756
51734.812495055186,0.037891705266004251,-0.023468873588072245
57970.365859790596,0.039374828347969008,-0.022059182313489939
64957.485218278773,0.04367811122424084,-0.021560296438810196
72786.75618657122,0.052717869936843714,-0.021747187150356832
81559.682588705677,0.056559921833134498,-0.019880281095246352
91390.002419116965,0.050720425040356697,-0.021009373705086182
102405.1624168877,0.067654172334554341,-0.02244105837841405
114747.97036919105,0.069338294130001213,-0.018334046303211726
128578.44656547689,0.075440012817118929,-0.02062992981456499
144075.89840586833,0.071636039349231878,-0.021081566089210666
161441.24506036425,0.064406605656762733,-0.019862403479104736
180899.62231725379,0.067282130287961553,-0.019457557087629303
202703.30139171684,0.059435863015354348,-0.022347990708645491
227134.9595359675,0.056489002855352251,-0.022701602440433101
254511.3448532797,0.052465047532044923,-0.022364353072458206
285187.38282896322,0.03658055102436434,-0.023042643388772491
319560.77781805681,0.027485100400504271,-0.023529209411658501
358077.16914645454,0.012370601839829715,-0.022463192121328669
401235.90867256222,-0.0021944918106471308,-0.021417707396322472
449596.53471358574,-0.01766247108942965,-0.022727804059132096
503786.02626870899,-0.03155284060138195,-0.021326301509480429
564506.93158767093,-0.04628965385422372,-0.022927767184013265
632546.47646887368,-0.059517338626194932,-0.022463487632004571
708786.77037298353,-0.074572324569562642,-0.020796945678433071
794216.24267080205,-0.085376265329614065,-0.022588063244917606
889942.4572924705,-0.099503011833725882,-0.022336946816744641
997206.47191553132,-0.11393673823740876,-0.023430057430218306
1117398.927853843,-0.13975582944440565,-0.023743930232409408
1252078.0792472444,-0.15567447074998195,-0.022740258658507827
1402989.9952942531,-0.16852957050884323,-0.023163230887431777
1572091.1974428715,-0.19381730876984921,-0.023755144058694597
1761574.0250229011,-0.2275314021573781,-0.022659164825680689
1973895.0581765815,-0.26804628695336302,-0.021302408406716659
2211806.9665810792,-0.31411899136436766,-0.022148822152431108
2478394.1968707014,-0.37408724531179827,-0.022391695134144868
2777112.9614340202,-0.46202761713535129,-0.022398203071805314
3111836.047027017,-0.53710794714397525,-0.022506838766543222
3486903.0241306624,-0.65065690899785633,-0.022451849070819208
3907176.5079999999,-0.78434065033367362,-0.020655503543615322
